vector,occurrence_id,source_type,location_type,polygon_admin,latitude,longitude,year,country,country_id,gaul_ad0,status
Aedes albopictus,34217,unpublished,point,-999,22.51,120.36,2006,Taiwan,TWN,886,
Aedes albopictus,34223,unpublished,point,-999,22.96,120.54,2006,Taiwan,TWN,886,
Aedes albopictus,34221,unpublished,point,-999,23.21,120.36,2006,Taiwan,TWN,886,
Aedes albopictus,34449,unpublished,point,-999,23.32,120.46,2006,Taiwan,TWN,886,
Aedes albopictus,34450,unpublished,point,-999,23.34,120.46,2006,Taiwan,TWN,886,
Aedes albopictus,34220,unpublished,point,-999,22.96,120.47,2006,Taiwan,TWN,886,
Aedes albopictus,34219,unpublished,point,-999,22.88,120.25,2006,Taiwan,TWN,886,
Aedes albopictus,34218,unpublished,point,-999,22.58,120.37,2006,Taiwan,TWN,886,
Aedes albopictus,34222,unpublished,point,-999,22.87,120.23,2006,Taiwan,TWN,886,
Aedes albopictus,34229,unpublished,point,-999,23.29,120.37,2006,Taiwan,TWN,886,
Aedes albopictus,34199,unpublished,point,-999,22.8,120.27,2006,Taiwan,TWN,886,
Aedes albopictus,34197,unpublished,point,-999,23.12,120.1,2006,Taiwan,TWN,886,
Aedes albopictus,34460,unpublished,point,-999,22.96,120.33,2006,Taiwan,TWN,886,
Aedes albopictus,34461,unpublished,point,-999,22.82,120.27,2006,Taiwan,TWN,886,
Aedes albopictus,34462,unpublished,point,-999,22.96,120.29,2006,Taiwan,TWN,886,
Aedes albopictus,34463,unpublished,point,-999,22.96,120.32,2006,Taiwan,TWN,886,
Aedes albopictus,34464,unpublished,point,-999,22.85,120.26,2006,Taiwan,TWN,886,
Aedes albopictus,34465,unpublished,point,-999,22.97,120.29,2006,Taiwan,TWN,886,
Aedes albopictus,34459,unpublished,point,-999,23.06,120.18,2006,Taiwan,TWN,886,
Aedes albopictus,34466,unpublished,point,-999,23.36,120.43,2006,Taiwan,TWN,886,
Aedes albopictus,34468,unpublished,point,-999,23.34,120.43,2006,Taiwan,TWN,886,
Aedes albopictus,34469,unpublished,point,-999,23.05,120.29,2006,Taiwan,TWN,886,
Aedes albopictus,34470,unpublished,point,-999,23.06,120.36,2006,Taiwan,TWN,886,
Aedes albopictus,34471,unpublished,point,-999,22.67,120.39,2006,Taiwan,TWN,886,
Aedes albopictus,34472,unpublished,point,-999,23.05,120.3,2006,Taiwan,TWN,886,
Aedes albopictus,34473,unpublished,point,-999,23.0,120.2,2006,Taiwan,TWN,886,
Aedes albopictus,34467,unpublished,point,-999,23.35,120.43,2006,Taiwan,TWN,886,
Aedes albopictus,34198,unpublished,point,-999,22.67,120.32,2006,Taiwan,TWN,886,
Aedes albopictus,34458,unpublished,point,-999,22.99,120.23,2006,Taiwan,TWN,886,
Aedes albopictus,34456,unpublished,point,-999,22.96,120.41,2006,Taiwan,TWN,886,
Aedes albopictus,34196,unpublished,point,-999,22.71,120.29,2006,Taiwan,TWN,886,
Aedes albopictus,34195,unpublished,point,-999,22.72,120.27,2006,Taiwan,TWN,886,
Aedes albopictus,34194,unpublished,point,-999,23.19,120.2,2006,Taiwan,TWN,886,
Aedes albopictus,34193,unpublished,point,-999,22.72,120.32,2006,Taiwan,TWN,886,
Aedes albopictus,34192,unpublished,point,-999,22.69,120.42,2006,Taiwan,TWN,886,
Aedes albopictus,34191,unpublished,point,-999,22.55,120.54,2006,Taiwan,TWN,886,
Aedes albopictus,34457,unpublished,point,-999,23.22,120.69,2006,Taiwan,TWN,886,
Aedes albopictus,34190,unpublished,point,-999,22.41,120.65,2006,Taiwan,TWN,886,
Aedes albopictus,34188,unpublished,point,-999,22.7,120.53,2006,Taiwan,TWN,886,
Aedes albopictus,34187,unpublished,point,-999,22.63,120.67,2006,Taiwan,TWN,886,
Aedes albopictus,34186,unpublished,point,-999,22.68,120.54,2006,Taiwan,TWN,886,
Aedes albopictus,34452,unpublished,point,-999,22.97,120.3,2006,Taiwan,TWN,886,
Aedes albopictus,34454,unpublished,point,-999,22.68,120.29,2006,Taiwan,TWN,886,
Aedes albopictus,34455,unpublished,point,-999,22.68,120.28,2006,Taiwan,TWN,886,
Aedes albopictus,34189,unpublished,point,-999,22.35,120.39,2006,Taiwan,TWN,886,
Aedes albopictus,34269,unpublished,point,-999,23.28,120.28,2006,Taiwan,TWN,886,
Aedes albopictus,34230,unpublished,point,-999,23.02,120.29,2006,Taiwan,TWN,886,
Aedes albopictus,34232,unpublished,point,-999,22.99,120.2,2006,Taiwan,TWN,886,
Aedes albopictus,34425,unpublished,point,-999,23.21,120.35,2006,Taiwan,TWN,886,
Aedes albopictus,34259,unpublished,point,-999,22.63,120.33,2006,Taiwan,TWN,886,
Aedes albopictus,34258,unpublished,point,-999,23.4,120.44,2006,Taiwan,TWN,886,
Aedes albopictus,34257,unpublished,point,-999,22.57,120.34,2006,Taiwan,TWN,886,
Aedes albopictus,34426,unpublished,point,-999,23.18,120.29,2006,Taiwan,TWN,886,
Aedes albopictus,34427,unpublished,point,-999,22.99,120.18,2006,Taiwan,TWN,886,
Aedes albopictus,34424,unpublished,point,-999,23.22,120.28,2006,Taiwan,TWN,886,
Aedes albopictus,34428,unpublished,point,-999,22.72,120.3,2006,Taiwan,TWN,886,
Aedes albopictus,34256,unpublished,point,-999,22.96,120.28,2006,Taiwan,TWN,886,
Aedes albopictus,34255,unpublished,point,-999,23.4,120.43,2006,Taiwan,TWN,886,
Aedes albopictus,34254,unpublished,point,-999,23.0,120.28,2006,Taiwan,TWN,886,
Aedes albopictus,34253,unpublished,point,-999,23.4,120.4,2006,Taiwan,TWN,886,
Aedes albopictus,34252,unpublished,point,-999,22.95,120.28,2006,Taiwan,TWN,886,
Aedes albopictus,34430,unpublished,point,-999,23.29,120.33,2006,Taiwan,TWN,886,
Aedes albopictus,34429,unpublished,point,-999,23.03,120.32,2006,Taiwan,TWN,886,
Aedes albopictus,34431,unpublished,point,-999,22.72,120.28,2006,Taiwan,TWN,886,
Aedes albopictus,34423,unpublished,point,-999,22.98,120.25,2006,Taiwan,TWN,886,
Aedes albopictus,34421,unpublished,point,-999,22.77,120.25,2006,Taiwan,TWN,886,
Aedes albopictus,34267,unpublished,point,-999,23.37,120.37,2006,Taiwan,TWN,886,
Aedes albopictus,34266,unpublished,point,-999,23.33,120.43,2006,Taiwan,TWN,886,
Aedes albopictus,34265,unpublished,point,-999,23.35,120.39,2006,Taiwan,TWN,886,
Aedes albopictus,34264,unpublished,point,-999,23.34,120.42,2006,Taiwan,TWN,886,
Aedes albopictus,34263,unpublished,point,-999,22.75,120.34,2006,Taiwan,TWN,886,
Aedes albopictus,34262,unpublished,point,-999,22.68,120.48,2006,Taiwan,TWN,886,
Aedes albopictus,34422,unpublished,point,-999,22.78,120.25,2006,Taiwan,TWN,886,
Aedes albopictus,34415,unpublished,point,-999,23.19,120.32,2006,Taiwan,TWN,886,
Aedes albopictus,34417,unpublished,point,-999,22.98,120.2,2006,Taiwan,TWN,886,
Aedes albopictus,34418,unpublished,point,-999,23.26,120.36,2006,Taiwan,TWN,886,
Aedes albopictus,34261,unpublished,point,-999,22.6,120.72,2006,Taiwan,TWN,886,
Aedes albopictus,34260,unpublished,point,-999,22.57,120.32,2006,Taiwan,TWN,886,
Aedes albopictus,34419,unpublished,point,-999,23.27,120.32,2006,Taiwan,TWN,886,
Aedes albopictus,34420,unpublished,point,-999,23.27,120.33,2006,Taiwan,TWN,886,
Aedes albopictus,34416,unpublished,point,-999,23.17,120.35,2006,Taiwan,TWN,886,
Aedes albopictus,34231,unpublished,point,-999,22.7,120.29,2006,Taiwan,TWN,886,
Aedes albopictus,34251,unpublished,point,-999,22.98,120.32,2006,Taiwan,TWN,886,
Aedes albopictus,34432,unpublished,point,-999,23.02,120.33,2006,Taiwan,TWN,886,
Aedes albopictus,34240,unpublished,point,-999,22.9,120.35,2006,Taiwan,TWN,886,
Aedes albopictus,34239,unpublished,point,-999,23.39,120.4,2006,Taiwan,TWN,886,
Aedes albopictus,34238,unpublished,point,-999,22.76,120.24,2006,Taiwan,TWN,886,
Aedes albopictus,34237,unpublished,point,-999,23.35,120.46,2006,Taiwan,TWN,886,
Aedes albopictus,34442,unpublished,point,-999,22.93,120.39,2006,Taiwan,TWN,886,
Aedes albopictus,34443,unpublished,point,-999,22.95,120.36,2006,Taiwan,TWN,886,
Aedes albopictus,34441,unpublished,point,-999,22.95,120.42,2006,Taiwan,TWN,886,
Aedes albopictus,34444,unpublished,point,-999,22.97,120.38,2006,Taiwan,TWN,886,
Aedes albopictus,34446,unpublished,point,-999,22.96,120.33,2006,Taiwan,TWN,886,
Aedes albopictus,34447,unpublished,point,-999,22.96,120.34,2006,Taiwan,TWN,886,
Aedes albopictus,34236,unpublished,point,-999,23.19,120.36,2006,Taiwan,TWN,886,
Aedes albopictus,34235,unpublished,point,-999,23.04,120.17,2006,Taiwan,TWN,886,
Aedes albopictus,34234,unpublished,point,-999,23.04,120.3,2006,Taiwan,TWN,886,
Aedes albopictus,34233,unpublished,point,-999,22.58,120.36,2006,Taiwan,TWN,886,
Aedes albopictus,34445,unpublished,point,-999,22.9,120.36,2006,Taiwan,TWN,886,
Aedes albopictus,34250,unpublished,point,-999,22.96,120.29,2006,Taiwan,TWN,886,
Aedes albopictus,34440,unpublished,point,-999,23.3,120.29,2006,Taiwan,TWN,886,
Aedes albopictus,34242,unpublished,point,-999,23.24,120.33,2006,Taiwan,TWN,886,
Aedes albopictus,34433,unpublished,point,-999,22.95,120.21,2006,Taiwan,TWN,886,
Aedes albopictus,34434,unpublished,point,-999,23.04,120.31,2006,Taiwan,TWN,886,
Aedes albopictus,34435,unpublished,point,-999,22.63,120.42,2006,Taiwan,TWN,886,
Aedes albopictus,34436,unpublished,point,-999,23.04,120.14,2006,Taiwan,TWN,886,
Aedes albopictus,34437,unpublished,point,-999,22.97,120.23,2006,Taiwan,TWN,886,
Aedes albopictus,34438,unpublished,point,-999,23.11,120.36,2006,Taiwan,TWN,886,
Aedes albopictus,34241,unpublished,point,-999,22.93,120.41,2006,Taiwan,TWN,886,
Aedes albopictus,34439,unpublished,point,-999,23.12,120.35,2006,Taiwan,TWN,886,
Aedes albopictus,34248,unpublished,point,-999,23.37,120.43,2006,Taiwan,TWN,886,
Aedes albopictus,34247,unpublished,point,-999,22.97,120.31,2006,Taiwan,TWN,886,
Aedes albopictus,34246,unpublished,point,-999,23.38,120.44,2006,Taiwan,TWN,886,
Aedes albopictus,34245,unpublished,point,-999,23.38,120.45,2006,Taiwan,TWN,886,
Aedes albopictus,34244,unpublished,point,-999,23.38,120.48,2006,Taiwan,TWN,886,
Aedes albopictus,34243,unpublished,point,-999,22.97,120.35,2006,Taiwan,TWN,886,
Aedes albopictus,34249,unpublished,point,-999,22.97,120.3,2006,Taiwan,TWN,886,
Aedes albopictus,34300,unpublished,point,-999,23.01,120.26,2006,Taiwan,TWN,886,
Aedes albopictus,34609,unpublished,point,-999,22.24,120.72,2006,Taiwan,TWN,886,
Aedes albopictus,34608,unpublished,point,-999,22.36,120.6,2006,Taiwan,TWN,886,
Aedes aegypti,3562,published,point,-999,9.59,76.52,2006,India,IND,115,
Aedes aegypti,3563,published,point,-999,9.67,80.02,2006,Sri Lanka,LKA,231,
Aedes aegypti,3564,published,point,-999,9.97,-84.84,2006,Costa Rica,CRI,61,
Aedes aegypti,3565,published,point,-999,10.07,73.64,2006,India,IND,115,
Aedes aegypti,3566,published,Less than 10km,Less than 10km,10.1,106.43,2006,Viet Nam,VNM,1011447,
Aedes aegypti,3567,published,point,-999,10.12,106.45,2006,Viet Nam,VNM,1011447,
Aedes aegypti,3568,published,Less than 10km,Less than 10km,10.16,105.91,2006,Viet Nam,VNM,1011447,
Aedes aegypti,3561,published,point,-999,9.49,76.33,2006,India,IND,115,
Aedes aegypti,3569,published,Less than 10 km,Less than 10km,10.17,106.65,2006,Viet Nam,VNM,1011447,
Aedes aegypti,3571,published,point,-999,10.37,-61.43,2006,Trinidad and Tobago,TTO,246,
Aedes aegypti,3572,published,point,-999,10.56,-61.42,2006,Trinidad and Tobago,TTO,246,
Aedes aegypti,3573,published,point,-999,10.64,-61.41,2006,Trinidad and Tobago,TTO,246,
Aedes aegypti,3574,published,point,-999,10.64,-61.5,2006,Trinidad and Tobago,TTO,246,
Aedes aegypti,3575,published,point,-999,10.65,-61.2,2006,Trinidad and Tobago,TTO,246,
Aedes aegypti,3576,published,point,-999,10.67,-61.52,2006,Trinidad and Tobago,TTO,246,
Aedes aegypti,3577,published,point,-999,10.67,-61.53,2006,Trinidad and Tobago,TTO,246,
Aedes aegypti,3570,published,Less than 10 km,Less than 10km,10.19,106.09,2006,Viet Nam,VNM,1011447,
Aedes aegypti,3578,published,point,-999,10.72,-61.51,2006,Trinidad and Tobago,TTO,246,
Aedes aegypti,3560,published,point,-999,9.4,-70.56,2006,Venezuela,VEN,263,
Aedes aegypti,3558,published,Less than 25km,Less than 25km,9.3,13.4,2006,Cameroon,CMR,45,
Aedes aegypti,3542,published,point,-999,0.67,-76.87,2006,Colombia,COL,57,
Aedes aegypti,3543,published,point,-999,0.68,-76.58,2006,Colombia,COL,57,
Aedes aegypti,3544,published,point,-999,2.83,-60.66,2006,Brazil,BRA,37,
Aedes aegypti,3545,unpublished,,,3.1,98.51,2006,Indonesia,IDN,1013696,
Aedes aegypti,3546,published,point,-999,3.45,-76.52,2006,Colombia,COL,57,
Aedes aegypti,3547,published,point,-999,3.64,-54.03,2006,French Guiana,GUF,86,
Aedes aegypti,3548,published,Less than 25km,Less than 25km,4.05,9.7,2006,Cameroon,CMR,45,
Aedes aegypti,3559,published,Less than 10km,Less than 10km,9.32,-70.61,2006,Venezuela,VEN,263,
Aedes aegypti,3549,published,point,-999,5.69,-76.65,2006,Colombia,COL,57,
Aedes aegypti,3551,published,Less than 25km,Less than 25km,6.34,-75.56,2006,Colombia,COL,57,
Aedes aegypti,3552,published,point,-999,6.55,-74.33,2006,Colombia,COL,57,
Aedes aegypti,3553,published,point,-999,6.87,-75.18,2006,Colombia,COL,57,
Aedes aegypti,3554,published,point,-999,6.91,122.07,2006,Philippines,PHL,196,
Aedes aegypti,3555,published,Less than 10km,Less than 10km,7.15,3.36,2006,Nigeria,NGA,182,
Aedes aegypti,3556,published,point,-999,7.16,3.35,2006,Nigeria,NGA,182,
Aedes aegypti,3557,published,point,-999,8.1,-76.73,2006,Colombia,COL,57,
Aedes aegypti,3550,published,point,-999,6.27,-75.61,2006,Colombia,COL,57,
Aedes aegypti,3579,published,Less than 10 km,Less than 10km,10.84,106.31,2006,Viet Nam,VNM,1011447,
Aedes aegypti,3580,published,point,-999,10.88,-74.77,2006,Colombia,COL,57,
Aedes aegypti,3581,published,point,-999,10.89,-74.78,2006,Colombia,COL,57,
Aedes aegypti,3603,published,point,-999,12.83,-11.76,2006,Senegal,SEN,217,
Aedes aegypti,3604,published,point,-999,12.83,-11.75,2006,Senegal,SEN,217,
Aedes aegypti,3605,published,point,-999,13.01,-12.55,2006,Senegal,SEN,217,
Aedes aegypti,3606,published,point,-999,13.02,-12.55,2006,Senegal,SEN,217,
Aedes aegypti,3607,published,Less than 100 km,Less than 100km,13.05,80.25,2006,India,IND,115,
Aedes aegypti,3608,published,point,-999,13.21,-13.11,2006,Senegal,SEN,217,
Aedes aegypti,3609,published,point,-999,13.22,-13.12,2006,Senegal,SEN,217,
Aedes aegypti,3602,published,Less than 100km,Less than 100km,12.67,108.04,2006,Viet Nam,VNM,1011447,
Aedes aegypti,3610,published,Less than 100km,Less than 100km,13.54,101.37,2006,Thailand,THA,240,
Aedes aegypti,3612,published,point,-999,13.77,-13.68,2006,Senegal,SEN,217,
Aedes aegypti,3613,published,point,-999,13.77,-13.68,2006,Senegal,SEN,217,
Aedes aegypti,3614,published,point,-999,13.8,109.15,2006,Viet Nam,VNM,1011447,
Aedes aegypti,3615,published,point,-999,13.89,109.12,2006,Viet Nam,VNM,1011447,
Aedes aegypti,3616,published,point,-999,13.98,-14.8,2006,Senegal,SEN,217,
Aedes aegypti,3617,published,point,-999,13.98,-14.82,2006,Senegal,SEN,217,
Aedes aegypti,3618,published,point,-999,14.07,-15.3,2006,Senegal,SEN,217,
Aedes aegypti,3611,published,point,-999,13.56,109.25,2006,Viet Nam,VNM,1011447,
Aedes aegypti,3601,published,point,-999,12.63,-12.25,2006,Senegal,SEN,217,
Aedes aegypti,3600,published,point,-999,12.63,-12.23,2006,Senegal,SEN,217,
Aedes aegypti,3599,published,point,-999,12.63,-12.25,2006,Senegal,SEN,217,
Aedes aegypti,3582,published,point,-999,10.96,106.96,2006,Viet Nam,VNM,1011447,
Aedes aegypti,3583,published,point,-999,11.01,76.97,2006,India,IND,115,
Aedes aegypti,3584,published,polygon,,11.01,78.4,2006,India,IND,115,
Aedes aegypti,3585,published,point,-999,11.19,-60.74,2006,Trinidad and Tobago,TTO,246,
Aedes aegypti,3586,published,point,-999,11.22,108.43,2006,Viet Nam,VNM,1011447,
Aedes aegypti,3587,published,point,-999,11.61,108.99,2006,Viet Nam,VNM,1011447,
Aedes aegypti,3588,published,point,-999,11.62,92.75,2006,India,IND,115,
Aedes aegypti,3589,published,point,-999,11.92,109.15,2006,Viet Nam,VNM,1011447,
Aedes aegypti,3590,published,point,-999,12.19,109.22,2006,Viet Nam,VNM,1011447,
Aedes aegypti,3591,published,point,-999,12.19,109.22,2006,Viet Nam,VNM,1011447,
Aedes aegypti,3592,published,point,-999,12.24,109.19,2006,Viet Nam,VNM,1011447,
Aedes aegypti,3593,published,point,-999,12.27,109.19,2006,Viet Nam,VNM,1011447,
Aedes aegypti,3594,published,point,-999,12.28,109.19,2006,Viet Nam,VNM,1011447,
Aedes aegypti,3595,published,point,-999,12.41,-12.01,2006,Senegal,SEN,217,
Aedes aegypti,3596,published,point,-999,12.41,-12.01,2006,Senegal,SEN,217,
Aedes aegypti,3597,published,point,-999,12.6,-12.23,2006,Senegal,SEN,217,
Aedes aegypti,3598,published,point,-999,12.6,-12.23,2006,Senegal,SEN,217,
Aedes aegypti,3541,published,point,-999,0.4,-76.78,2006,Colombia,COL,57,
Aedes aegypti,3619,published,point,-999,14.07,-15.3,2006,Senegal,SEN,217,
Aedes aegypti,3540,published,point,-999,0.39,9.45,2006,Gabon,GAB,89,
Aedes aegypti,3538,published,point,-999,0.29,9.51,2006,Gabon,GAB,89,
Aedes aegypti,3482,published,point,-999,-16.93,145.76,2006,Australia,AUS,17,
Aedes aegypti,3483,published,point,-999,-16.85,145.75,2006,Australia,AUS,17,
Aedes aegypti,3484,published,Less than 10km,Less than 10km,-16.46,145.37,2006,Australia,AUS,17,
Aedes aegypti,3485,published,point,-999,-15.62,-56.09,2006,Brazil,BRA,37,
Aedes aegypti,3486,published,point,-999,-14.87,-64.97,2006,Bolivia,BOL,33,
Aedes aegypti,3487,published,point,-999,-14.83,-64.9,2006,Bolivia,BOL,33,
Aedes aegypti,3488,published,point,-999,-14.79,-64.97,2006,Bolivia,BOL,33,
Aedes aegypti,3481,published,Less than 100km,Less than 100km,-16.99,145.42,2006,Australia,AUS,17,
Aedes aegypti,3489,published,point,-999,-12.85,45.11,2006,Mayotte,MYT,161,
Aedes aegypti,3491,published,Less than 10km,Less than 10km,-12.79,45.29,2006,Mayotte,MYT,161,
Aedes aegypti,3492,published,point,-999,-11.96,-77.06,2006,Peru,PER,1011442,
Aedes aegypti,3493,published,point,-999,-11.24,-68.69,2006,Bolivia,BOL,33,
Aedes aegypti,3494,published,point,-999,-11.02,-68.76,2006,Bolivia,BOL,33,
Aedes aegypti,3495,published,point,-999,-9.98,-67.81,2006,Brazil,BRA,37,
Aedes aegypti,3496,published,point,-999,-7.88,110.33,2006,Indonesia,IDN,1013696,
Aedes aegypti,3497,unpublished,,,-7.81,110.4,2006,Indonesia,IDN,1013696,
Aedes aegypti,3490,published,point,-999,-12.84,45.12,2006,Mayotte,MYT,161,
Aedes aegypti,3498,unpublished,,,-7.8,110.36,2006,Indonesia,IDN,1013696,
Aedes aegypti,3480,published,Less than 25km,Less than 25km,-17.09,145.79,2006,Australia,AUS,17,
Aedes aegypti,3478,published,point,-999,-17.34,-63.26,2006,Bolivia,BOL,33,
Aedes aegypti,3463,published,point,-999,-21.77,-63.57,2006,Bolivia,BOL,33,
Aedes aegypti,3464,published,polygon,,-21.21,-47.82,2006,Brazil,BRA,37,
Aedes albopictus,40282,published,point,-999,14.9,-92.27,2006,Mexico,MEX,1006344,
Aedes aegypti,3465,published,point,-999,-21.21,-44.82,2006,Brazil,BRA,37,
Aedes aegypti,3466,published,point,-999,-21.2,-47.81,2006,Brazil,BRA,37,
Aedes aegypti,3467,published,point,-999,-21.19,-47.8,2006,Brazil,BRA,37,
Aedes aegypti,3468,published,point,-999,-20.81,-49.38,2006,Brazil,BRA,37,
Aedes aegypti,3479,published,Less than 100km,Less than 100km,-17.16,144.52,2006,Australia,AUS,17,
Aedes aegypti,3469,published,Less than 10km,Less than 10km,-20.05,146.25,2006,Australia,AUS,17,
Aedes aegypti,3471,published,point,-999,-18.97,-57.8,2006,Bolivia,BOL,33,
Aedes aegypti,3472,published,Less than 10km,Less than 10km,-18.65,146.15,2006,Australia,AUS,17,
Aedes aegypti,3473,published,point,-999,-18.34,-59.6,2006,Bolivia,BOL,33,
Aedes aegypti,3474,published,point,-999,-18.33,-59.76,2006,Bolivia,BOL,33,
Aedes aegypti,3475,published,Less than 10km,Less than 10km,-18.27,146.03,2006,Australia,AUS,17,
Aedes aegypti,3476,published,Less than 10km,Less than 10km,-17.93,145.92,2006,Australia,AUS,17,
Aedes aegypti,3477,published,point,-999,-17.52,146.03,2006,Australia,AUS,17,
Aedes aegypti,3470,published,Less than 100km,Less than 100km,-19.26,146.82,2006,Australia,AUS,17,
Aedes aegypti,3499,unpublished,,,-7.78,110.38,2006,Indonesia,IDN,1013696,
Aedes aegypti,3500,published,point,-999,-7.51,-63.03,2006,Brazil,BRA,37,
Aedes aegypti,3501,unpublished,,,-7.43,109.24,2006,Indonesia,IDN,1013696,
Aedes aegypti,3523,published,point,-999,-3.06,-59.94,2006,Brazil,BRA,37,
Aedes aegypti,3524,published,point,-999,-2.99,104.76,2006,Indonesia,IDN,1013696,
Aedes aegypti,3525,unpublished,,,-2.96,104.73,2006,Indonesia,IDN,1013696,
Aedes aegypti,3526,published,point,-999,-1.65,11.98,2006,Gabon,GAB,89,
Aedes aegypti,3527,published,point,-999,-1.44,-48.5,2006,Brazil,BRA,37,
Aedes albopictus,40395,published,point,-999,9.67,80.02,2006,Sri Lanka,LKA,231,
Aedes aegypti,3528,published,point,-999,-1.26,-69.73,2006,Colombia,COL,57,
Aedes aegypti,3522,published,point,-999,-3.09,-59.96,2006,Brazil,BRA,37,
Aedes aegypti,3529,unpublished,,,-0.93,119.89,2006,Indonesia,IDN,1013696,
Aedes aegypti,3531,unpublished,,,-0.92,119.9,2006,Indonesia,IDN,1013696,
Aedes aegypti,3532,unpublished,,,-0.9,119.88,2006,Indonesia,IDN,1013696,
Aedes aegypti,3533,unpublished,,,-0.9,119.85,2006,Indonesia,IDN,1013696,
Aedes aegypti,3534,unpublished,,,-0.9,119.88,2006,Indonesia,IDN,1013696,
Aedes aegypti,3535,unpublished,,,-0.89,119.86,2006,Indonesia,IDN,1013696,
